Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2002","2002","1000 US$","5127628","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2003","2003","tonnes","337316","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2003","2003","1000 US$","169604","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2003","2003","tonnes","43411753","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2003","2003","1000 US$","4972016","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2004","2004","tonnes","325243","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2004","2004","1000 US$","140298","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2004","2004","tonnes","48741188","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2004","2004","1000 US$","6137514","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2005","2005","tonnes","282360","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2005","2005","1000 US$","141873","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2005","2005","tonnes","45369241","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2005","2005","1000 US$","5038540","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2006","2006","tonnes","204455","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2006","2006","1000 US$","208992","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2006","2006","tonnes","57884062","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2006","2006","1000 US$","7297368","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2007","2007","tonnes","334398","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2007","2007","1000 US$","334992","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2007","2007","tonnes","57014420","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2007","2007","1000 US$","10099898","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2008","2008","tonnes","539642","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2008","2008","1000 US$","427427","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2008","2008","tonnes","54094397","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2008","2008","1000 US$","13884498","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2009","2009","tonnes","276619","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2009","2009","1000 US$","316117","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2009","2009","tonnes","47813400","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2009","2009","1000 US$","9086407","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2010","2010","tonnes","380583","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2010","2010","1000 US$","343944","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2010","2010","tonnes","50906268","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2010","2010","1000 US$","10110465","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2011","2011","tonnes","640500","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2011","2011","1000 US$","430698","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2011","2011","tonnes","45888272","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2011","2011","1000 US$","13982404","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2012","2012","tonnes","1805005","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2012","2012","1000 US$","927847","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2012","2012","tonnes","31529900","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2012","2012","1000 US$","9708003","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2013","2013","tonnes","3309863","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2013","2013","1000 US$","1693545","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2013","2013","tonnes","24178452","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2013","2013","1000 US$","6882884","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2014","2014","tonnes","684930","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2014","2014","1000 US$","589501","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2014","2014","tonnes","49703263","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2014","2014","1000 US$","11140698","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2015","2015","tonnes","1146819","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2015","2015","1000 US$","512578","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2015","2015","tonnes","44658219","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2015","2015","1000 US$","8660657","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2016","2016","tonnes","1632109","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2016","2016","1000 US$","556839","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2016","2016","tonnes","55992667","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2016","2016","1000 US$","10282416","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2017","2017","tonnes","1343730","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2017","2017","1000 US$","479324","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2017","2017","tonnes","53038638","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2017","2017","1000 US$","9560099","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2000","2000","tonnes","301242","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2000","2000","1000 US$","209913","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2000","2000","tonnes","2687811","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2000","2000","1000 US$","835996","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2001","2001","tonnes","402911","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2001","2001","1000 US$","198613","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2001","2001","tonnes","2581154","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2001","2001","1000 US$","717457","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2002","2002","tonnes","407626","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2002","2002","1000 US$","162339","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2002","2002","tonnes","3218342","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2002","2002","1000 US$","775301","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2003","2003","tonnes","428821","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2003","2003","1000 US$","242313","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2003","2003","tonnes","3735027","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2003","2003","1000 US$","1031102","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2004","2004","tonnes","477877","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2004","2004","1000 US$","284850","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2004","2004","tonnes","3023426","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2004","2004","1000 US$","1168563","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2005","2005","tonnes","404282","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2005","2005","1000 US$","260862","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2005","2005","tonnes","3788806","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2005","2005","1000 US$","1290697","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2006","2006","tonnes","618984","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2006","2006","1000 US$","368321","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2006","2006","tonnes","3272922","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2006","2006","1000 US$","1283373","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2007","2007","tonnes","680201","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2007","2007","1000 US$","435209","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2007","2007","tonnes","2958179","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2007","2007","1000 US$","1396031","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2008","2008","tonnes","629648","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2008","2008","1000 US$","597485","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2008","2008","tonnes","3282244","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2008","2008","1000 US$","2213917","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2009","2009","tonnes","660220","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2009","2009","1000 US$","634181","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2009","2009","tonnes","2925162","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2009","2009","1000 US$","2186208","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2010","2010","tonnes","538544","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2010","2010","1000 US$","628647","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2010","2010","tonnes","3747147","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2010","2010","1000 US$","2354057","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2011","2011","tonnes","597083","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2011","2011","1000 US$","686016","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2011","2011","tonnes","3165575","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2011","2011","1000 US$","2087302","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2012","2012","tonnes","620522","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2012","2012","1000 US$","659532","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2012","2012","tonnes","3247199","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2012","2012","1000 US$","2075294","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2013","2013","tonnes","653927","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2013","2013","1000 US$","796505","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2013","2013","tonnes","3183974","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2013","2013","1000 US$","2176323","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2014","2014","tonnes","735750","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2014","2014","1000 US$","768223","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2014","2014","tonnes","2914639","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2014","2014","1000 US$","1992285","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2015","2015","tonnes","738197","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2015","2015","1000 US$","791438","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2015","2015","tonnes","3266373","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2015","2015","1000 US$","1993147","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2016","2016","tonnes","748559","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2016","2016","1000 US$","714493","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2016","2016","tonnes","3315836","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2016","2016","1000 US$","1821500","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2017","2017","tonnes","770318","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2017","2017","1000 US$","727648","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2017","2017","tonnes","3266130","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2017","2017","1000 US$","1718139","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2000","2000","tonnes","10","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2000","2000","1000 US$","13","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2000","2000","tonnes","6577186","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2000","2000","1000 US$","626666","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2001","2001","tonnes","48","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2001","2001","1000 US$","33","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2001","2001","tonnes","6187519","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2001","2001","1000 US$","626642","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2002","2002","tonnes","17","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2002","2002","1000 US$","13","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2002","2002","tonnes","5557201","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2002","2002","1000 US$","590795","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2003","2003","tonnes","589","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2003","2003","1000 US$","89","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2003","2003","tonnes","5003816","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2003","2003","1000 US$","571758","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2004","2004","tonnes","14","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2004","2004","1000 US$","13","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2004","2004","tonnes","4585303","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2004","2004","1000 US$","558756","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2005","2005","tonnes","624","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2005","2005","1000 US$","109","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2005","2005","tonnes","4644221","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2005","2005","1000 US$","510446","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2006","2006","tonnes","65","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2006","2006","1000 US$","55","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2006","2006","tonnes","4709720","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2006","2006","1000 US$","598205","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2007","2007","tonnes","2514","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2007","2007","1000 US$","718","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2007","2007","tonnes","5704053","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2007","2007","1000 US$","1051676","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2008","2008","tonnes","3634","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2008","2008","1000 US$","1290","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2008","2008","tonnes","5306091","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2008","2008","1000 US$","1256085","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2009","2009","tonnes","138","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2009","2009","1000 US$","92","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2009","2009","tonnes","3751394","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2009","2009","1000 US$","652624","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2010","2010","tonnes","312","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2010","2010","1000 US$","112","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2010","2010","tonnes","3877520","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2010","2010","1000 US$","743997","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2011","2011","tonnes","884","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2011","2011","1000 US$","369","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2011","2011","tonnes","3362653","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2011","2011","1000 US$","973322","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2012","2012","tonnes","29996","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2012","2012","1000 US$","8336","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2012","2012","tonnes","1960594","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2012","2012","1000 US$","521012","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2013","2013","tonnes","215666","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2013","2013","1000 US$","55841","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2013","2013","tonnes","2514739","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2013","2013","1000 US$","566920","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2014","2014","tonnes","10349","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2014","2014","1000 US$","3054","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2014","2014","tonnes","7246644","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2014","2014","1000 US$","1717872","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","83","Sorghum","2015","2015","tonnes","117426","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","83","Sorghum","2015","2015","1000 US$","19822","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","83","Sorghum","2015","2015","tonnes","9797689","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","83","Sorghum","2015","2015","1000 US$","2311843","","Official data",""
